,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),Location,dt,Neighborhood_Arlington,Neighborhood_Aspinwall,Neighborhood_Bloomfield,Neighborhood_Central North Side,Neighborhood_Downtown Pgh,Neighborhood_E Pittsburgh,Neighborhood_East Allegheny,Neighborhood_East Liberty,Neighborhood_Edgewood,Neighborhood_Fox Chapel,Neighborhood_Friendship Park,Neighborhood_Garfield,Neighborhood_Greenfield,Neighborhood_Hazelwood,Neighborhood_Highland Park,Neighborhood_Hill District,Neighborhood_Homestead,Neighborhood_Homewood-Brushton,Neighborhood_Lawrenceville,Neighborhood_Lincoln Place,Neighborhood_Lincoln-Larimer,Neighborhood_Morningside,Neighborhood_Mt Oliver,Neighborhood_Munhall,Neighborhood_Murdoch Farms,Neighborhood_North of Forbes,Neighborhood_O'Hara,Neighborhood_Oakland,Neighborhood_Penn Hills,Neighborhood_Point Breeze,Neighborhood_Polish Hill,Neighborhood_Regent Square,Neighborhood_Reserve,Neighborhood_Ross Twp,Neighborhood_Schenley Farms,Neighborhood_Schenley Heights,Neighborhood_Shadyside,Neighborhood_Sharpsburg,Neighborhood_South Side,Neighborhood_South-Other Area,Neighborhood_Spring Garden,Neighborhood_Spring Hill,Neighborhood_Squirrel Hill,Neighborhood_Stanton Heights,Neighborhood_Swissvale,Neighborhood_Troy Hill,Neighborhood_Wilkinsburg,yearSold_2018,yearSold_2019,yearSold_2020,yearSold_2021,yearSold_2022,monthSold_2,monthSold_3,monthSold_4,monthSold_5,monthSold_6,monthSold_7,monthSold_8,monthSold_9,monthSold_10,monthSold_11,monthSold_12,Crime Score,HS_Score,ES_MS_Score,censusTract,censusCounty,censusState,joinKey,age_Median,housing_OwnerOccupiedMedianValue,renting_MedianRentValue,inequality_GiniIndex,commute_pctLessThan34Mins,bachelors_pctSTEM,education_pctAdvancedDegree,income_pctBelow50K,income_pctAbove150K
899,389500.0,3.0,1.5,1530.0,1306.0,1900.0,https://www.redfin.com/PA/Pittsburgh/166-42nd-St-15201/home/74651663,"(-79.9617264, 40.4707924)",2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18.607088165448214,58.833333333333336,79.66666666666667,090100,003,42,42003090100,33.2,250000,1470.0,0.4843,0.9037433155080213,0.1347233360064154,0.2957974137931034,0.28762541806020064,0.27591973244147155
900,300000.0,3.0,2.5,1295.0,4077.0,1955.0,https://www.redfin.com/PA/Pittsburgh/4305-Upview-Ter-15201/home/74736639,"(-79.9437859, 40.4801884)",2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0509570016435035,90.8,70.5,101800,003,42,42003101800,47.4,174900,1097.0,0.4213,0.796078431372549,0.018245004344048653,0.21930646672914714,0.2673716012084592,0.10045317220543806
901,594000.0,3.0,2.0,2500.0,2500.0,1905.0,https://www.redfin.com/PA/Pittsburgh/418-Hastings-St-15206/home/74476111,"(-79.9146133, 40.4498343)",2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10.429165345776758,60.033333333333324,51.5,140400,003,42,42003140400,44.7,472700,1285.0,0.5032,0.8927659574468085,0.06751824817518248,0.6162383177570093,0.17025641025641025,0.5415384615384615
902,257000.0,3.0,1.5,1728.0,4356.0,1950.0,https://www.redfin.com/PA/Pittsburgh/3972-Beechwood-Blvd-15217/home/74674178,"(-79.93595, 40.4279463)",2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.270225897235825,82.86666666666666,54.666666666666664,151700,003,42,42003151700,39.5,190700,1009.0,0.4576,0.8628146047500886,0.12765165612206922,0.26926483613817537,0.41445530726256985,0.0914804469273743
903,420000.0,5.0,2.5,2050.0,2613.0,1927.0,https://www.redfin.com/PA/Pittsburgh/316-Coltart-Ave-15213/home/74571770,"(-79.9582102, 40.4371357)",2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26.72570781491433,95.23333333333333,50.0,040500,003,42,42003040500,21.6,138350,1118.0,0.5623,0.9594916600476568,0.1386861313868613,0.1198501872659176,0.9301346801346801,0.007575757575757576
904,317000.0,3.0,2.0,1375.0,3920.0,1950.0,https://www.redfin.com/PA/Pittsburgh/4721-Coleridge-St-15201/home/74737015,"(-79.9362123, 40.4803222)",2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.039941384770342,90.8,70.5,100500,003,42,42003100500,47.8,140000,912.0,0.4682,0.8635321100917431,0.07665505226480836,0.15649676956209618,0.41893491124260357,0.11952662721893491
905,275000.0,2.0,1.0,1456.0,736.0,1900.0,https://www.redfin.com/PA/Pittsburgh/2425-Jane-St-15203/home/74479003,"(-79.9706656, 40.4262826)",2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15.285010498251609,95.23333333333333,62.0,160900,003,42,42003160900,27.9,289500,1459.0,0.5481,0.8026666666666666,0.09010712035286704,0.3150749063670412,0.4444444444444444,0.16219062664560294
906,389200.0,3.0,2.5,2013.0,4140.0,1920.0,https://www.redfin.com/PA/Pittsburgh/5456-Upsal-Pl-15206/home/74658442,"(-79.9349882, 40.463163)",2020-09-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32.32215966602466,90.8,65.0,080700,003,42,42003080700,29.3,327900,1041.0,0.4576,0.8786127167630058,0.07789317507418397,0.3328998699609883,0.5775193798449613,0.03953488372093023
907,450000.0,5.0,2.5,2640.0,4791.0,1900.0,https://www.redfin.com/PA/Pittsburgh/6383-Douglas-St-15217/home/74477551,"(-79.9149194, 40.4337862)",2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.610244933405316,82.86666666666666,60.666666666666664,140800,003,42,42003140800,36.1,382800,1160.0,0.5305,0.8683206106870229,0.04543775397118582,0.5003311258278146,0.35477178423236516,0.20176348547717843
908,299900.0,2.0,1.0,1073.0,1306.0,1910.0,https://www.redfin.com/PA/Pittsburgh/4783-Yew-St-15224/home/74661646,"(-79.94871, 40.459078)",2021-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31.076099506255584,77.63333333333333,54.5,080200,003,42,42003080200,32.9,169900,1047.0,0.4501,0.8390501319261213,0.07474226804123711,0.19746497665110074,0.5270793036750484,0.09381044487427466
909,330000.0,3.0,1.0,1613.0,6608.0,1905.0,https://www.redfin.com/PA/Pittsburgh/1615-Froman-St-15212/home/74650725,"(-79.9835889, 40.4653637)",2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.716946477196278,58.833333333333336,62.666666666666664,241300,003,42,42003241300,36.6,88300,1136.0,0.4947,0.8431712962962963,0.08165322580645161,0.14782964782964783,0.4800462695199537,0.07403123192596876
910,215000.0,4.0,2.5,2482.0,3484.0,1930.0,https://www.redfin.com/PA/Pittsburgh/1908-Lowrie-St-15212/home/74651021,"(-79.9811571, 40.4660717)",2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.923696187628329,58.833333333333336,62.666666666666664,241300,003,42,42003241300,36.6,88300,1136.0,0.4947,0.8431712962962963,0.08165322580645161,0.14782964782964783,0.4800462695199537,0.07403123192596876
911,63000.0,3.0,1.5,1548.0,2613.0,1925.0,https://www.redfin.com/PA/Pittsburgh/512-Lowell-St-15206/home/74474221,"(-79.9103715, 40.4624603)",2022-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.279167289175422,60.033333333333324,51.0,120900,003,42,42003120900,42.1,40700,733.0,0.5078,0.6987704918032787,0.17045454545454544,0.02015355086372361,0.7818740399385561,0.016897081413210446
912,539000.0,3.0,2.5,2076.0,910.0,1990.0,https://www.redfin.com/PA/Pittsburgh/5110-Stanton-Ave-15201/home/79030820,"(-79.9553137, 40.4782808)",2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10.456658088924861,90.8,79.66666666666667,101100,003,42,42003101100,31.0,158300,1126.0,0.4088,0.8681177976952625,0.08475957620211899,0.17413874469089194,0.36647493837304845,0.09449465899753492
913,362000.0,3.0,2.0,1312.0,3920.0,1928.0,https://www.redfin.com/PA/Pittsburgh/7130-Card-Ln-15208/home/74476005,"(-79.9034182, 40.4486143)",2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14.135039219276905,60.033333333333324,63.666666666666664,141200,003,42,42003141200,44.7,315100,1057.0,0.4696,0.8428640076886112,0.12531876138433515,0.5278141361256544,0.2294022617124394,0.3177167474421109
914,305000.0,2.0,2.5,1670.0,7840.0,1900.0,https://www.redfin.com/PA/Pittsburgh/3206-Mary-St-15203/home/74582970,"(-79.9634111, 40.4211162)",2020-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11.633437882637004,95.23333333333333,62.0,160800,003,42,42003160800,34.7,118100,929.0,0.4564,0.7431069266980498,0.10599721059972106,0.15078960774325012,0.5393671817512877,0.08241353936718175
915,245000.0,3.0,1.0,1150.0,6098.0,1945.0,https://www.redfin.com/PA/Pittsburgh/4540-Winterburn-Ave-15207/home/74678809,"(-79.9403653, 40.4164694)",2022-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.8087697866661285,82.86666666666666,54.666666666666664,562901,003,42,42003562901,31.6,92600,1071.0,0.3809,0.7093023255813954,0.061764705882352944,0.1383838383838384,0.6956521739130435,0.012422360248447204
916,520000.0,3.0,2.5,1788.0,945.0,1900.0,https://www.redfin.com/PA/Pittsburgh/4419-Davison-St-15201/home/74651835,"(-79.9574893, 40.470499)",2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20.86810407477325,58.833333333333336,79.66666666666667,090200,003,42,42003090200,37.1,250800,981.0,0.4614,0.8868458274398868,0.08635265700483091,0.27212844792095514,0.42381902860944776,0.1550232867598137
917,590000.0,3.0,2.0,1854.0,4791.0,1930.0,https://www.redfin.com/PA/Pittsburgh/7118-Meade-St-15208/home/74475706,"(-79.9025435, 40.4504677)",2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18.624216185103798,60.033333333333324,63.666666666666664,140500,003,42,42003140500,35.1,138350,1340.0,0.3356,0.9022887323943662,0.05805892547660312,0.4423963133640553,0.2427843803056027,0.08064516129032258
918,640000.0,5.0,2.5,1886.0,4538.0,1925.0,https://www.redfin.com/PA/Pittsburgh/2830-Beechwood-Blvd-15217/home/74755457,"(-79.9205601, 40.4240746)",2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.056287722382862,82.86666666666666,69.5,141400,003,42,42003141400,41.1,330900,1040.0,0.5095,0.8776832725799919,0.0872185220424992,0.42304697638204,0.3191489361702128,0.2907801418439716
919,340000.0,3.0,1.5,1792.0,6098.0,1951.0,https://www.redfin.com/PA/Pittsburgh/1464-Hawthorne-St-15201/home/74467828,"(-79.9344198, 40.4846931)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.731776791090333,90.8,70.5,101800,003,42,42003101800,47.4,174900,1097.0,0.4213,0.796078431372549,0.018245004344048653,0.21930646672914714,0.2673716012084592,0.10045317220543806
920,605000.0,4.0,4.0,3090.0,2857.0,2011.0,https://www.redfin.com/PA/Pittsburgh/726-N-Euclid-Ave-15206/home/74744516,"(-79.9233147, 40.469583)",2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23.447536201121164,90.8,50.0,111300,003,42,42003111300,36.4,301700,857.0,0.5507,0.8271308523409364,0.05249169435215947,0.3139240506329114,0.47792571829011915,0.21093202522775054
921,275000.0,3.0,2.0,1382.0,3484.0,1924.0,https://www.redfin.com/PA/Pittsburgh/3583-Beechwood-Blvd-15217/home/74755398,"(-79.927206, 40.4251305)",2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22.814698916623062,82.86666666666666,69.5,151700,003,42,42003151700,39.5,190700,1009.0,0.4576,0.8628146047500886,0.12765165612206922,0.26926483613817537,0.41445530726256985,0.0914804469273743
922,155000.0,2.0,1.0,1843.0,1306.0,1910.0,https://www.redfin.com/PA/Pittsburgh/2416-Leticoe-St-15203/home/74490859,"(-79.971911, 40.4233563)",2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23.424291883098014,95.23333333333333,62.0,160800,003,42,42003160800,34.7,118100,929.0,0.4564,0.7431069266980498,0.10599721059972106,0.15078960774325012,0.5393671817512877,0.08241353936718175
923,170000.0,3.0,1.5,1296.0,1742.0,1900.0,https://www.redfin.com/PA/Pittsburgh/2318-Patterson-St-15203/home/74491311,"(-79.9732657, 40.4192569)",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.1922608543147,95.23333333333333,62.0,160800,003,42,42003160800,34.7,118100,929.0,0.4564,0.7431069266980498,0.10599721059972106,0.15078960774325012,0.5393671817512877,0.08241353936718175
924,425000.0,3.0,2.5,1440.0,2178.0,1900.0,https://www.redfin.com/PA/Pittsburgh/3926-Mintwood-St-15224/home/73529377,"(-79.958691, 40.464007)",2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18.905918233575676,58.833333333333336,54.5,060300,003,42,42003060300,33.4,265700,1156.0,0.4399,0.8644295302013423,0.084,0.28826151560178304,0.3069908814589666,0.19072948328267478
925,269000.0,2.0,1.5,1026.0,3929.0,1987.0,https://www.redfin.com/PA/Pittsburgh/3018-Wiggins-St-15219/home/74775201,"(-79.9694748, 40.4572385)",2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13.350749574965496,58.833333333333336,70.0,060500,003,42,42003060500,40.0,157900,916.0,0.4355,0.8946716232961586,0.05143721633888049,0.21470019342359767,0.47707736389684813,0.10888252148997135
926,140000.0,3.0,1.5,1450.0,4791.0,1929.0,https://www.redfin.com/PA/Pittsburgh/323-Johnston-Ave-15207/home/74682901,"(-79.9388353, 40.4063223)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.51756158135178,82.86666666666666,54.666666666666664,562300,003,42,42003562300,54.4,79400,664.0,0.5274,0.8472775564409031,0.06158833063209076,0.13008514664143803,0.7180076628352491,0.010727969348659003
927,251000.0,3.0,2.0,1491.0,3049.0,1928.0,https://www.redfin.com/PA/Pittsburgh/1225-Jancey-St-15206/home/74740687,"(-79.9296981, 40.4801843)",2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.103397712343913,90.8,70.5,101400,003,42,42003101400,41.8,162900,1023.0,0.3873,0.8256624825662483,0.07610729881472239,0.2308923569427771,0.3859764089121887,0.0674967234600262
928,116000.0,2.0,1.0,1280.0,1742.0,1920.0,https://www.redfin.com/PA/Pittsburgh/215-E-Elizabeth-St-15207/home/73554979,"(-79.940858, 40.407718)",2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,26.86663690143171,82.86666666666666,54.666666666666664,562300,003,42,42003562300,54.4,79400,664.0,0.5274,0.8472775564409031,0.06158833063209076,0.13008514664143803,0.7180076628352491,0.010727969348659003
929,267000.0,4.0,2.0,1410.0,1197.0,1900.0,https://www.redfin.com/PA/Pittsburgh/1729-Edwards-Way-15203/home/74479525,"(-79.9811121, 40.4257055)",2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,44.65052635074253,93.96666666666667,62.0,170200,003,42,42003170200,26.8,227500,1197.0,0.5236,0.832473203652243,0.06521739130434782,0.25258493353028066,0.54005400540054,0.20117011701170118
930,445000.0,3.0,1.0,2192.0,1785.0,1883.0,https://www.redfin.com/PA/Pittsburgh/348-Main-St-15201/home/74652843,"(-79.9565931, 40.4664231)",2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.63120869071523,58.833333333333336,54.5,090200,003,42,42003090200,37.1,250800,981.0,0.4614,0.8868458274398868,0.08635265700483091,0.27212844792095514,0.42381902860944776,0.1550232867598137
931,402000.0,5.0,1.0,1833.0,3049.0,1904.0,https://www.redfin.com/PA/Pittsburgh/180-W-Hutchinson-Ave-15218/home/74517801,"(-79.8896847, 40.4349564)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.9007656380874478,82.86666666666666,63.666666666666664,516100,003,42,42003516100,36.1,245100,1070.0,0.4081,0.7412587412587412,0.08771929824561403,0.4527972027972028,0.28732394366197184,0.2211267605633803
932,295000.0,2.0,2.0,1256.0,1306.0,1915.0,https://www.redfin.com/PA/Pittsburgh/6916-Bishop-St-15206/home/74469924,"(-79.9247904, 40.485453)",2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.027076351252166,90.8,70.5,101400,003,42,42003101400,41.8,162900,1023.0,0.3873,0.8256624825662483,0.07610729881472239,0.2308923569427771,0.3859764089121887,0.0674967234600262
933,292500.0,3.0,1.5,1536.0,3920.0,1911.0,https://www.redfin.com/PA/Pittsburgh/1711-Cowley-St-15212/home/74651006,"(-79.9824638, 40.4657875)",2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.978163252737163,58.833333333333336,62.666666666666664,241300,003,42,42003241300,36.6,88300,1136.0,0.4947,0.8431712962962963,0.08165322580645161,0.14782964782964783,0.4800462695199537,0.07403123192596876
934,100000.0,4.0,2.0,2083.0,2957.0,1907.0,https://www.redfin.com/PA/Pittsburgh/247-Winston-St-15207/home/74683338,"(-79.9395347, 40.4052796)",2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.689871772430948,82.86666666666666,54.666666666666664,562300,003,42,42003562300,54.4,79400,664.0,0.5274,0.8472775564409031,0.06158833063209076,0.13008514664143803,0.7180076628352491,0.010727969348659003
935,188008.0,4.0,1.5,1452.0,36154.0,1935.0,https://www.redfin.com/PA/Pittsburgh/1352-Hawthorne-St-15201/home/73517313,"(-79.93595, 40.482583)",2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.380929896318774,90.8,70.5,101800,003,42,42003101800,47.4,174900,1097.0,0.4213,0.796078431372549,0.018245004344048653,0.21930646672914714,0.2673716012084592,0.10045317220543806
936,133500.0,3.0,2.0,918.0,3920.0,1900.0,https://www.redfin.com/PA/Pittsburgh/1017-Saint-Martin-St-15203/home/74497256,"(-79.987565, 40.4225636)",2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,50.02190442512284,69.86666666666666,62.0,170600,003,42,42003170600,34.6,142500,1211.0,0.4189,0.8360957642725598,0.030349013657056147,0.18274111675126903,0.5018359853121175,0.0966952264381885
937,45000.0,3.0,1.5,1693.0,4791.0,1920.0,https://www.redfin.com/PA/Pittsburgh/7211-Lemington-Ave-15206/home/73521230,"(-79.8933151, 40.4671436)",2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27.130365652188022,60.033333333333324,54.0,561900,003,42,42003561900,32.3,51200,847.0,0.3785,0.7777777777777778,0.20912547528517111,0.11595394736842106,0.8412698412698413,0.0
938,244000.0,3.0,1.0,1135.0,6098.0,1952.0,https://www.redfin.com/PA/Pittsburgh/4266-Glen-Lytle-Rd-15217/home/74677850,"(-79.9381904, 40.4222997)",2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.596697585901,82.86666666666666,54.666666666666664,151700,003,42,42003151700,39.5,190700,1009.0,0.4576,0.8628146047500886,0.12765165612206922,0.26926483613817537,0.41445530726256985,0.0914804469273743
939,78000.0,5.0,2.0,2274.0,11761.0,1935.0,https://www.redfin.com/PA/Pittsburgh/6445-Kemper-St-15217/home/74758277,"(-79.9191281, 40.4203526)",2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.753845898348571,82.86666666666666,69.5,141400,003,42,42003141400,41.1,330900,1040.0,0.5095,0.8776832725799919,0.0872185220424992,0.42304697638204,0.3191489361702128,0.2907801418439716
